,Diff,All,nonIBD,IBD,Fold,Avg,log10Avg,RelAbAvg,Rank
Yersinia_pseudotuberculosis_YPIII,-0.528496449347117,1.0,57.0,57.940298507462686,1.016496465043205,57.80769230769231,1.76198563261609,2.3275409212519498e-05,162
Pseudomonas_aeruginosa_NCGM2_S1,-0.532937770243266,1.0,96.9090909090909,19950.626865671642,205.86950799473553,17150.74358974359,4.2342829541118325,0.0007221203070050285,163
Marvinbryantia_formatexigens_I_52_DSM_14469,0.539484495763204,1.0,5674.636363636364,3213.223880597015,0.5662431343068385,3560.346153846154,3.551492224207989,0.00020062650085856122,164
Anaerostipes_sp_3_2_56FAA,-0.539815907831767,1.0,1119.909090909091,1128.5820895522388,1.0077443773905859,1127.3589743589744,3.052062226391831,6.697813318151601e-05,165
Megasphaera_elsdenii_DSM_20460,0.541638011578939,1.0,2256.909090909091,119.3731343283582,0.052892309579148485,420.8205128205128,2.6240969012683757,2.523665870448886e-05,166
Bacteroides_dorei_DSM_17855,0.55237459624233,1.0,239403.63636363635,693523.4179104478,2.896879213885612,629480.8846153846,5.798982546465954,0.02732265426541039,167
Bacteroides_sp_D1,0.566330010537527,1.0,114941.09090909091,91728.05970149254,0.7980441022092091,95001.69230769231,4.977731341639862,0.005023297997642463,168
Bifidobacterium_longum_longum_ATCC_55813,0.584219867829702,1.0,2718.4545454545455,2002.4925373134329,0.736629030881442,2103.4615384615386,3.3229345754038206,0.00010859284945450886,169
Enterobacter_asburiae_LF7a,-0.590958242769816,1.0,404.45454545454544,526.4179104477612,1.301550239362862,509.21794871794873,2.7069037030958807,3.593630679220109e-05,170
Ruminococcus_champanellensis_18P13,0.619893486146352,1.0,1738.1818181818182,661.9850746268656,0.38084915381252726,813.7564102564103,2.9104944226859524,4.831338712043463e-05,171
Bacteroides_sp_4_1_36,0.620036894921682,1.0,823167.9090909091,745106.0,0.9051689111919837,756114.7307692308,5.878587699151324,0.03356577329416238,172
Clostridium_leptum_DSM_753,0.625933463220022,1.0,127922.09090909091,13110.776119402984,0.1024903206805796,29302.115384615383,4.466898974166508,0.0014593785822146882,173
Lactococcus_garvieae_ATCC_49156,-0.632463043089488,1.0,15.545454545454545,23.059701492537314,1.4833726106310554,22.0,1.3424226808222062,2.4796668610866944e-06,174
Eggerthella_sp_1_3_56FAA,0.639703805093191,1.0,1895.4545454545455,1581.5373134328358,0.8343841941372275,1625.8076923076924,3.211069174032434,9.688492935604078e-05,175
Sutterella_wadsworthensis_3_1_45B,0.641344422940633,1.0,62249.36363636364,16270.850746268658,0.2613818004842039,22755.0,4.357076839842412,0.0013636104208835486,176
Escherichia_sp_4_1_40B,0.647942359094045,1.0,20939.545454545456,16891.82089552239,0.806694726597114,17462.653846153848,4.242110245277792,0.0009043513718595209,177
Veillonella_dispar_ATCC_17748,0.649227077607534,1.0,13175.363636363636,5293.313432835821,0.4017584317920777,6404.884615384615,3.8065113102941117,0.00048316979177616377,178
Ruminococcus_albus_7,0.658935422543905,1.0,558.0909090909091,238.40298507462686,0.4271758976740341,283.4871794871795,2.452533423003624,1.6713779530491475e-05,179
Clostridium_sporosphaeroides_DSM_1294,0.669058615807912,1.0,525.9090909090909,377.82089552238807,0.7184148402327172,398.70512820512823,2.6006518216590493,2.1926179274802705e-05,180
Clostridium_sp_SY8519,0.688105339650533,1.0,1330.5454545454545,1371.3283582089553,1.030651266759942,1365.576923076923,3.135316169013946,8.318511091384252e-05,181
Parabacteroides_merdae_ATCC_43184,0.689152235631368,1.0,239323.81818181818,237699.223880597,0.9932117316464217,237928.33333333334,5.3764461624140205,0.0113811314721697,182
Veillonella_ratti_ACS_216_V_Col6b,0.690447682980917,1.0,667.3636363636364,1138.0149253731342,1.7052396375295569,1071.6410256410256,3.030049331353175,6.684492241121113e-05,183
Clostridium_symbiosum_WAL_14673,0.690593833569906,1.0,24721.909090909092,18423.611940298506,0.7452341917669036,19311.833333333332,4.2858235046833695,0.0012343032343237954,184
Bacteroides_salyersiae_WAL_10018,0.707521910313985,1.0,71057.45454545454,76513.68656716419,1.076786201484594,75744.21794871795,4.879349485902947,0.003481816168101308,185
Subdoligranulum_variabile_DSM_15176,0.727883154992483,1.0,11799.0,11502.731343283582,0.9748903587832513,11544.51282051282,4.062375610373398,0.0006277486749451276,186
Ruminococcus_lactaris_ATCC_29176,0.737485463265798,1.0,43385.181818181816,14544.223880597016,0.335234826064549,18611.53846153846,4.269782274137806,0.0009412368333206872,187
Citrobacter_youngae_ATCC_29220,-0.756316607351878,1.0,233.27272727272728,341.67164179104475,1.4646874745524132,326.38461538461536,2.513729679459779,3.252683399073874e-05,188
Fusobacterium_mortiferum_ATCC_9817,-0.769414847250559,1.0,26.181818181818183,94.08955223880596,3.5936981757877278,84.51282051282051,1.926922595998579,1.014853400786681e-05,189
Escherichia_coli_O157_H7_str_Sakai,0.773908431176565,1.0,43947.09090909091,17131.925373134327,0.3898307036653116,20913.55128205128,4.320427785627033,0.0011405278508174548,190
Bacteroides_faecis_MAJ27,-0.784432595129588,1.0,68304.09090909091,268971.41791044775,3.937852247655771,240672.1794871795,5.381425890883666,0.01276098569367219,191
Coprobacillus_sp_D7,0.790737981442831,1.0,2724.909090909091,3814.507462686567,1.3998659534780888,3660.846153846154,3.563581478146871,0.001032065210065927,192
Fusobacterium_periodonticum_2_1_31,-0.802852874155619,1.0,20.545454545454547,34.43283582089552,1.6759344868577464,32.47435897435897,1.5115405871000676,3.47832700590091e-06,193
Veillonella_atypica_ACS_049_V_Sch6,0.805179412011526,1.0,5636.909090909091,3326.268656716418,0.59008733386899,3652.128205128205,3.5625460147008265,0.000363103031868331,194
Bacteroides_sp_1_1_14,0.817379588727376,1.0,234075.72727272726,230384.44776119402,0.9842304046022147,230905.0128205128,5.363433361313262,0.009548967064036226,195
Bacteroides_fragilis_YCH46,0.826788360719106,1.0,115387.27272727272,169104.02985074627,1.4655345070026702,161528.58974358975,5.20824940139776,0.00809053866505128,196
Bifidobacterium_pseudocatenulatum_DSM_20438,0.84532075608196,1.0,4051.5454545454545,928.3731343283582,0.22914049582902013,1368.820512820513,3.1363465048162156,8.563073500666388e-05,197
Bacteroides_plebeius_M12_DSM_17135,0.872134143952749,1.0,158555.27272727274,91232.6119402985,0.5753994198428558,100726.83333333333,5.003145180744498,0.005142807781197515,198
Bacteroides_sp_3_1_33FAA,0.872218246106527,1.0,217537.63636363635,628663.9850746269,2.889909054742835,570684.6282051282,5.7563961746768735,0.02515942346137813,199
Holdemania_filiformis_VPI_J1_31B_1_DSM_12042,-0.87918365513859,1.0,14160.272727272728,19248.701492537315,1.35934539279489,18531.102564102563,4.267901259753893,0.0010647915001870962,200
Coprococcus_comes_ATCC_27758,0.898873145226858,1.0,22544.18181818182,17804.955223880595,0.7897805015714053,18473.30769230769,4.266544663924475,0.0010840919236349553,201
Prevotella_disiens_FB035_09AN,-0.90654349839268,1.0,3508.7272727272725,8603.880597014926,2.452137179167898,7885.333333333333,3.896820056798399,0.00043077713327083396,202
Clostridium_symbiosum_WAL_14163,0.910206253175161,1.0,31749.272727272728,24621.014925373136,0.775482800405176,25626.28205128205,4.408685601824567,0.0016092346417248653,203
Neisseria_flavescens_SK114,-0.91486812150059,1.0,40.72727272727273,63.8955223880597,1.5688632729211087,60.62820512820513,1.782674711324946,4.469557451762783e-06,204
Ruminococcus_bicirculans_80_3,0.925760085229299,1.0,90689.09090909091,27349.492537313432,0.3015742275410972,36282.0,4.5596912189895855,0.0020640931989795927,205
Blautia_hansenii_VPI_C7_24_DSM_20583,0.93222170556011,1.0,18033.81818181818,9086.567164179105,0.5038626358859626,10348.358974358975,4.014871485552739,0.0005957876042909307,206
Bacteroides_sp_2_1_7,0.952979321126363,1.0,197653.63636363635,192366.85074626867,0.973252272436611,193112.42307692306,5.28581021319012,0.01081697249026999,207
Bacteroides_sp_3_1_40A,0.959801430348775,1.0,1568105.7272727273,1153393.3582089553,0.7355329032660024,1211878.435897436,6.083459057728964,0.06489916094868924,208
Tannerella_forsythia_ATCC_43037,0.960173005704305,1.0,1191.1818181818182,818.1044776119403,0.6868006757026134,870.7179487179487,2.9398774969676293,4.715285852526608e-05,209
Escherichia_coli_str_K_12_substr_MG1655,0.96516060316982,1.0,20969.0,14345.686567164179,0.6841378495476265,15279.74358974359,4.1841160663801285,0.0008180121526730408,210
Bacteroides_ovatus_ATCC_8483,0.970289821271322,1.0,145510.72727272726,194978.40298507462,1.3399589613735574,188002.1923076923,5.2741629136337975,0.008883696700044729,211
Akkermansia_muciniphila_ATCC_BAA_835,0.987870866898916,1.0,137062.9090909091,123914.86567164179,0.9040729289457394,125769.07692307692,5.09957387344207,0.005879779971284146,212
Desulfovibrio_sp_3_1_syn3,-1.00504553830204,1.0,113.0,120.85074626865672,1.069475630696077,119.74358974358974,2.078252273539613,4.3332603397882953e-05,213
Veillonella_sp_6_1_27,1.01004856312694,1.0,18344.363636363636,5840.0,0.3183539159910401,7603.4358974358975,3.881009888872202,0.0006830301671885303,214
Paraprevotella_xylaniphila_YIT_11841,1.01531189167919,1.0,20150.454545454544,28411.746268656716,1.4099804153085826,27246.69230769231,4.435313787357308,0.0014430446499203906,215
Bacteroides_sp_1_1_30,1.05868535721721,1.0,309687.2727272727,193731.28358208956,0.6255706987115992,210084.05128205128,5.322393083804785,0.010675663363323405,216
Prevotella_denticola_F0289,-1.10505539691029,1.0,503.1818181818182,1612.2089552238806,3.2040286373012985,1455.8076923076924,3.1631040098083374,9.640698119690484e-05,217
Anaerostipes_caccae_DSM_14662,1.11106973374309,1.0,4127.272727272727,14636.074626865671,3.546185482280229,13154.064102564103,4.119059953938171,0.0006118592674673267,218
Butyricicoccus_pullicaecorum_1_2,1.12640553200664,1.0,5093.0,5633.611940298508,1.1061480346158468,5557.371794871795,3.744869452581651,0.00030599228420883555,219
Enterobacter_cloacae_EcWSU1,-1.13553470885334,1.0,691.0909090909091,876.1044776119403,1.2677123459262487,850.0128205128206,2.9294254761095675,5.984931728099217e-05,220
Neisseria_subflava_NJ9703,-1.14066499983845,1.0,65.63636363636364,100.95522388059702,1.5380989787902593,95.97435897435898,1.9821552200879227,1.4317300570789781e-05,221
Dialister_succinatiphilus_YIT_11850,1.16829472268047,1.0,1159.2727272727273,458.34328358208955,0.3953714020861814,557.1923076923077,2.746005112149191,2.772361192125006e-05,222
Dialister_invisus_DSM_15470,1.17963069165172,1.0,222116.81818181818,63066.19402985075,0.2839325475040195,85496.41025641025,4.931947880359037,0.005285957752339081,223
Escherichia_fergusonii_ATCC_35469,1.19129090989055,1.0,5336.272727272727,11579.626865671642,2.1699840801783346,10699.153846153846,4.029349432406975,0.0004939983804120288,224
Ruminococcaceae_bacterium_D16,1.20006161415996,1.0,49645.818181818184,27300.716417910447,0.5499096886252709,30451.94871794872,4.483615089756154,0.0016097626849942625,225
Bacteroides_ovatus_SD_CC_2a,1.20919745648327,1.0,89716.36363636363,67213.41791044777,0.7491767965861356,70386.91025641025,4.847491901585652,0.003541862772231419,226
Eubacterium_rectale_ATCC_33656,1.21939926827373,1.0,312670.54545454547,171326.19402985074,0.5479447825211196,191259.37179487178,5.281622724971161,0.010728891531341591,227
Bacteroides_sp_1_1_6,1.26218765461864,1.0,206912.72727272726,232044.62686567163,1.121461351963229,228500.38461538462,5.358886935417679,0.010046322813798223,228
Butyrivibrio_crossotus_DSM_2876,1.27111285412731,1.0,15382.272727272728,7479.671641791045,0.4862526997411512,8594.141025641025,3.9342024759658956,0.0005262790326369754,229
Bilophila_wadsworthia_3_1_6,1.28995912754955,1.0,59100.72727272727,51492.64179104478,0.8712691732781208,52565.57692307692,4.720701435289011,0.0028484621943025154,230
Bacteroides_sp_2_2_4,1.2901182719511,1.0,160474.0,241085.46268656716,1.5023334788599223,229717.1794871795,5.361193475288591,0.011156610306569652,231
Clostridium_hathewayi_12489931,1.32321410859051,1.0,21055.909090909092,8837.970149253732,0.41973823647773695,10561.01282051282,4.023705569832964,0.0006552001696081999,232
Ruminococcus_gnavus_ATCC_29149,-1.3280070475298,1.0,31628.18181818182,29267.746268656716,0.9253692304194299,29600.628205128207,4.471300928056426,0.0031372612914603057,233
Bacteroides_vulgatus_ATCC_8482,1.32883375370922,1.0,2039573.8181818181,1439483.2985074627,0.7057765135417814,1524111.4487179487,6.183016725398284,0.08285922500248473,234
Ruminococcus_sp_5_1_39BFAA,1.33778982842388,1.0,48179.36363636364,43691.46268656717,0.9068501405774234,44324.3717948718,4.646642589101967,0.0028460183351345773,235
Bifidobacterium_breve_HPH0326,1.34058278286876,1.0,21463.636363636364,535.4179104477612,0.024945349491424705,3486.8333333333335,3.542431189089908,0.0001842180595631276,236
Bacteroides_caccae_ATCC_43185,1.38140242779674,1.0,431904.1818181818,226823.89552238805,0.5251717975212239,255745.47435897434,5.4078079572294975,0.012422098827313795,237
Bacteroides_sp_3_1_19,-1.40303665911732,1.0,72370.81818181818,151811.44776119402,2.0976887034743217,140608.28205128206,5.148010902072414,0.007656928640419649,238
Coprococcus_eutactus_ATCC_27759,1.43694644654217,1.0,8299.727272727272,14879.970149253732,1.7928263978202028,13951.98717948718,4.144636068514486,0.0007116371656344263,239
Bacteroides_sp_D20,1.46743994439068,1.0,725895.0,556805.8805970149,0.7670611873576962,580651.782051282,5.763915763249605,0.027812522870873276,240
Bacteroides_eggerthii_DSM_20697,1.4815359660429,1.0,164172.81818181818,69007.95522388059,0.4203372762198407,82428.64102564103,4.916078139829991,0.003583297785577797,241
Veillonella_sp_3_1_44,1.4827919551176,1.0,17175.727272727272,5837.671641791045,0.3398791532432211,7436.628205128205,3.8713760694399557,0.000665750151653894,242
Eubacterium_limosum_KIST612,1.5164206572813,1.0,3369.2727272727275,2126.0746268656717,0.6310188574691702,2301.397435897436,3.361991624888771,0.00012956448032759032,243
Veillonella_parvula_Te3_DSM_2008,1.52683215821209,1.0,10301.09090909091,6557.417910447762,0.6365750936787399,7085.371794871795,3.8503626441705974,0.0005818890937948908,244
Fusobacterium_sp_4_8,-1.53356367861805,1.0,29.90909090909091,79.91044776119404,2.671777888672141,72.85897435897436,1.86248305335425,5.678129255315419e-06,245
Collinsella_aerofaciens_ATCC_25986,1.54214006150188,1.0,18543.272727272728,8409.522388059702,0.45350799245331175,9838.641025641025,3.992935115115896,0.00044291779504337215,246
Bacteroides_xylanisolvens_SD_CC_1b,1.56415217602672,1.0,95364.09090909091,70026.49253731343,0.7343067172324705,73599.7435897436,4.866876301324544,0.003714688217260279,247
Faecalibacterium_cf_prausnitzii_KLE1255,1.57334356987896,1.0,1628229.0909090908,705079.5820895522,0.4330346300936586,835267.3333333334,5.9218254968129065,0.0443733701221963,248
Eubacterium_siraeum_DSM_15702,1.63727801526012,1.0,66749.0,65138.07462686567,0.9758659249856279,65365.256410256414,4.815346969139085,0.0028033731890000405,249
Alistipes_onderdonkii_DSM_19147,1.64407604420604,1.0,315171.63636363635,97625.05970149254,0.3097520475759292,128304.70512820513,5.108242582904532,0.007115110577566734,250
Faecalibacterium_prausnitzii_M21_2,1.8244759389204,1.0,512298.54545454547,456572.3134328358,0.891223130504371,464431.141025641,5.666921332345969,0.026399046829574103,251
Bacteroides_sp_4_3_47FAA,1.83959465706768,1.0,1532339.7272727273,1147836.208955224,0.7490742349923627,1202061.064102564,6.079926530170197,0.0636618218101018,252
Eubacterium_ventriosum_ATCC_27560,1.91841726983013,1.0,64116.545454545456,23382.223880597016,0.36468315182659866,29126.80769230769,4.464292888418002,0.0017216193518244517,253
Bacteroides_sp_3_2_5,1.9522139378828,1.0,270097.8181818182,164829.1791044776,0.6102573512590233,179674.7564102564,5.254487064744852,0.00928262259500023,254
Clostridium_sp_M62_1,2.01079242909374,1.0,31721.272727272728,36305.477611940296,1.14451516255608,35658.98717948718,4.5521690037690465,0.0018756746897694086,255
Desulfovibrio_piger_ATCC_29098,-2.02822620188771,1.0,59.63636363636363,1220.641791044776,20.46807881325082,1056.9102564102564,3.0240381123779283,5.132314611639793e-05,256
Prevotella_copri_CB7_DSM_18205,2.09290784085216,1.0,1899888.0,1296485.4328358208,0.6824009798660873,1381580.6666666667,6.140376247244165,0.08363436372986731,257
Bacteroides_eggerthii_1_2_48FAA,2.22479766095104,1.0,256355.72727272726,90303.49253731343,0.35225853347619157,113721.11538461539,5.055841110629802,0.005452717701854876,258
Anaerotruncus_colihominis_DSM_17241,2.47534554684582,1.0,41845.0,22307.02985074627,0.5330871036144407,25062.384615384617,4.399022390522179,0.0012893115830367298,259
Burkholderiales_bacterium_1_1_47,2.55884140217724,1.0,87073.0,44820.59701492537,0.5147473615808043,50779.269230769234,4.705686446610013,0.002764232947762132,260
Escherichia_coli_UTI89_UPEC,2.68651741230907,1.0,45764.0,82602.41791044777,1.8049649923618514,77407.2564102564,4.88878167478129,0.004158870463715798,261
Prevotella_buccae_ATCC_33574,-3.00761062418995,1.0,212.0909090909091,40540.119402985074,191.1450121872421,34852.833333333336,4.5422380894932655,0.0025561593273824884,262
