,numeric,numeric.1,numeric.2,numeric.3,numeric.4,numeric.5,numeric.6,numeric.7,numeric.8,numeric.9,numeric.10,numeric.11,numeric.12,numeric.13,numeric.14,numeric.15,numeric.16,numeric.17,numeric.18,numeric.19,numeric.20,numeric.21,numeric.22,numeric.23,numeric.24,numeric.25,numeric.26,numeric.27,numeric.28
Porphyromonas_somerae_DSM_23386,1.64519725453157,-0.346970414276698,0.0002012072464589,3.6907842338518,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,0.766474559895649,0.485033459936585,0.0002011767695367,0.0002011741460928,0.0002012072464589,1.52080981782497,0.0002012072464589,0.0002012072464589,1.23406619931641,2.44000691010559,0.0002012000507272,1.93485504923728,-1.00673787478897,1.92414179121817,0.0002012072464589,0.297074211835374,0.514418665479899,1.13451871771797,0.0002012970132127,0.675633711789096
Varibaculum_cambriense_DSM_15806,-0.684228557236005,-0.319514220114329,0.0002012072464589,0.847574967189207,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-1.47220174968992,-0.980476193154845,0.0002011767695367,0.0002011741460928,0.0002012072464589,-0.221263986315121,0.0002012072464589,0.0002012072464589,-0.422268677697755,-0.754748584488988,0.0002012000507272,-1.33965697349641,0.740670112924841,-0.388497385627382,0.0002012072464589,0.730206495224942,-0.972895916391134,-1.28034629921928,0.0002012970132127,0.784854693386996
Morganella_morganii_subsp_morganii_KT,-1.10587968219023,-0.0470907012927318,0.0002012072464589,1.64232899550952,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-1.55234949291502,0.478694327150788,0.0002011767695367,0.0002011741460928,0.0002012072464589,-0.051563572372784,0.0002012072464589,0.0002012072464589,-0.234405923829652,-0.349934579590916,0.0002012000507272,-1.14776664437386,1.18759558911827,-0.992870363837831,0.0002012072464589,-0.899410890341292,-0.379532929349661,-0.0422893414975747,0.0002012970132127,-0.977418797041929
Lactobacillus_mucosae_LM1,-0.626192706711103,-0.212398116942027,0.0002012072464589,1.0785274684862,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,0.078307226292744,-0.350298456872497,0.0002011767695367,0.0002011741460928,0.0002012072464589,-1.74986393400608,0.0002012072464589,0.0002012072464589,-0.852545667634584,-0.55450225041306,0.0002012000507272,1.00744754610923,-0.557121204180452,-0.0911827417675188,0.0002012072464589,-0.31447975516368,-0.255618028182506,-0.931766788172875,0.0002012970132127,0.452636761639559
Brachyspira_pilosicoli_B2904,-0.92656602252226,-0.524487470741847,0.0002012072464589,-1.44906417723142,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-0.111887022860393,-0.207828067267928,0.0002011767695367,0.0002011741460928,0.0002012072464589,-0.101580213989605,0.0002012072464589,0.0002012072464589,-0.293579269395448,-1.44790554211533,0.0002012000507272,-0.247359926119773,0.049043132024077,-0.478960189468019,0.0002012072464589,-0.945494221449386,2.19109291226792,-0.605392510700379,0.0002012970132127,0.308775825474704
Lactobacillus_pentosus_KCA1,-2.23249925959807,-0.53687066351948,0.0002012072464589,-0.441727858738528,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-0.483770415194378,-1.12897031756738,0.0002011767695367,0.0002011741460928,0.0002012072464589,-0.729321759428372,0.0002012072464589,0.0002012072464589,-0.0528961906295786,-0.632983447770238,0.0002012000507272,-0.359891886130302,0.0600283276608262,-0.366284761077516,0.0002012072464589,-0.472431467772017,0.947460238050699,-1.27680447201744,0.0002012970132127,0.275789422963107
Enterococcus_dispar_ATCC_51266,-2.23717083323698,-0.182416861410716,0.0002012072464589,-1.01272820378982,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-0.157015487559185,0.126475177680459,0.0002011767695367,0.0002011741460928,0.0002012072464589,-0.0041606540340083,0.0002012072464589,0.0002012072464589,-0.241915870652772,-0.589372874955296,0.0002012000507272,-1.87359678210351,0.342179192261961,-0.529544148093813,0.0002012072464589,-0.252657817602645,0.949228231024027,-0.784981856751595,0.0002012970132127,-0.495534377123868
Enterococcus_avium_ATCC_14025,-1.03404869425993,-0.144040738697627,0.0002012072464589,-1.96160457725965,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-0.0938712805584523,-0.498591534818206,0.0002011767695367,0.0002011741460928,0.0002012072464589,-0.7262711043018,0.0002012072464589,0.0002012072464589,-0.133059073434449,-0.629881145218968,0.0002012000507272,-0.0296389407071755,0.28012664433029,0.346480932587034,0.0002012072464589,-0.692423986197005,1.38889331014085,-0.874246111768638,0.0002012970132127,0.018520874951327
Streptococcus_sp_I_G2,-0.377554076797773,0.587275261525533,0.0002012072464589,-1.83365265722714,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,0.551175668828144,0.602432794844117,0.0002011767695367,0.0002011741460928,0.0002012072464589,0.485948491607319,0.0002012072464589,0.0002012072464589,1.91221399213257,-1.71670103238022,0.0002012000507272,-0.528456384554832,1.66302294846084,-1.77753761733209,0.0002012072464589,0.0306785237784282,-0.640591706920385,-0.634738768148576,0.0002012970132127,-1.04825033428863
Streptococcus_sp_I_P16,0.112346512191485,0.101768250111959,0.0002012072464589,-1.87582258577786,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,0.13983698188509,0.542334236179795,0.0002011767695367,0.0002011741460928,0.0002012072464589,0.0144685392719609,0.0002012072464589,0.0002012072464589,2.07810516263428,-1.85805177853501,0.0002012000507272,-0.805327171698539,1.15804502184894,-1.77931002104914,0.0002012072464589,-0.521806286573897,-1.24295180647445,-0.780164162326012,0.0002012970132127,-1.45586336585478
Enterococcus_asini_ATCC_700915,-2.40155424464445,-0.298781936522105,0.0002012072464589,-0.464371037439928,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-0.535701081164226,-0.667016498769317,0.0002011767695367,0.0002011741460928,0.0002012072464589,0.112914789233814,0.0002012072464589,0.0002012072464589,-0.364500809655763,-0.390522720078587,0.0002012000507272,-1.10110057355496,-0.127125548166963,-0.523398193961733,0.0002012072464589,-0.42210869669963,0.768468443464518,-1.1555843303682,0.0002012970132127,0.112619085286105
Enterococcus_phoeniculicola_ATCC_BAA_412,-2.15444721568327,-0.34698442136822,0.0002012072464589,-1.07726092334233,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-0.770262405283794,-0.566894404614959,0.0002011767695367,0.0002041543783316,0.0002012072464589,0.18408958962978,0.0002012072464589,0.0002012072464589,-0.313812781320191,-0.288259746293187,0.0002012000507272,-1.15035853745076,-0.0953566301295485,-0.619541797286623,0.0002012072464589,-0.931512521505843,1.77675193936753,-0.52125799160019,0.0002012970132127,-0.181503372218168
Enterococcus_caccae_ATCC_BAA_1240,-2.59190430033903,-0.374358778353312,0.0002012072464589,-1.39123339648686,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-0.553923413164959,-0.339246712649856,0.0002011767695367,0.0002011741460928,0.0002012072464589,0.517105746780048,0.0002012072464589,0.0002012072464589,0.0755848398345937,-0.366041185120701,0.0002012000507272,-0.945440972462623,0.157474292474059,-0.571028027183168,0.0002012072464589,-0.85033910155345,1.85909933240342,-1.81910624604241,0.0002012970132127,-0.747754411723172
Staphylococcus_equorum_subsp_equorum_Mu2,-2.60690321315031,-0.276085381861308,0.0002012072464589,-0.294168990807162,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-0.771820709116802,-0.0261257067571021,0.0002011767695367,0.0002011741460928,0.0002012072464589,-1.06857461878239,0.0002012072464589,0.0002012072464589,-0.960488069997407,-0.362640144089818,0.0002012000507272,-1.33584060450676,-0.0483860242793288,-0.329226646072023,0.0002012072464589,-0.294132398367415,1.47527689130235,-1.00972192983643,0.0002012970132127,0.067036671612704
Ruminococcus_bicirculans_80_3,3.1450423420598,0.925760085229299,0.0002012072464589,0.383881467624082,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-0.394525095827923,0.380986951266732,0.0002011767695367,0.0002011741460928,0.0002012072464589,-3.1148231739658,0.0002012072464589,0.0002012072464589,3.11064238454285,-1.62475228474534,0.0002012000507272,-0.800304169074027,2.41334111805466,1.85761126553381,0.0002012072464589,3.32141859650563,-1.32886904089522,-1.2622893701078,0.0002012970132127,2.80741219041153
Stenotrophomonas_maltophilia_D457,-1.32527937281828,-0.0915412954050088,0.0002012072464589,-0.529030513720141,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-0.823508903391704,-0.649407915795837,0.0002011767695367,0.0002011741460928,0.0002012072464589,-0.965697508539547,0.0002012072464589,0.0002012072464589,-0.509658504472352,-0.22802519963181,0.0002012000507272,0.183248823269875,-0.0751568544337478,-0.0372484060589007,0.0002012072464589,-0.485115693808089,0.0276108422987463,0.168491100263442,0.0002012970132127,0.291565461132968
Propionibacterium_avidum_44067,-2.07752766001921,-0.578883653040507,0.0002012072464589,-0.572511535839663,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-0.460383936770305,-0.700757078851256,0.0002011767695367,0.0002011741460928,0.0002012072464589,-0.426015261794915,0.0002012072464589,0.0002012072464589,-1.29672260974465,-0.0913904921809432,0.0002012000507272,-1.21330674947831,-0.590417074007722,-0.348799261695497,0.0002012072464589,-0.74981431841899,1.06362921388078,0.358573888730849,0.0002012970132127,0.509746594403231
Propionibacterium_acidipropionici_ATCC_4875,-1.51538910258513,-0.222846915479281,0.0002012072464589,-0.513415497498141,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-0.490760371096477,-0.405841462338958,0.0002011767695367,0.0002011741460928,0.0002012072464589,-0.313921597089161,0.0002012072464589,0.0002012072464589,-0.985329497800447,-0.311670543412327,0.0002012000507272,-0.558930868521659,0.240012599187163,-0.328786406165712,0.0002012072464589,-1.07719986319591,1.21557313592362,-0.709154854226266,0.0002012970132127,0.47959022042557
Brevibacterium_massiliense_5401308,-1.83606542933684,-0.707862203474619,0.0002012072464589,-1.1152835160061,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-0.955564185984478,-0.582376532281432,0.0002011767695367,0.0002011741460928,0.0002012072464589,-0.294426258887638,0.0002012072464589,0.0002012072464589,-0.578114438996888,-0.837429048279881,0.0002012000507272,-0.40818190039727,0.0283591281941209,-1.06448772872125,0.0002012072464589,0.817574298083295,0.385899190019846,0.247968172025527,0.0002012970132127,0.296078486416781
Staphylococcus_capitis_QN1,-2.72355713237028,-0.241154482122042,0.0002012072464589,-0.938027882718966,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-0.965533182032451,-0.837730638707671,0.0002011767695367,0.0002011741460928,0.0002012072464589,0.618661809478412,0.0002012072464589,0.0002012072464589,-0.267411876664735,-0.0057947652140852,0.0002012000507272,-1.8654386943731,-0.277504013819429,-0.681889924651735,0.0002012072464589,0.0628261101241008,1.56453091294694,-1.29588767390267,0.0002012970132127,-0.135866837527311
Staphylococcus_warneri_SG1,-0.508220809585859,-0.611612384672739,0.0002012072464589,2.5164256275133,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-2.8347999304608,1.04477060583731,0.0002011767695367,0.0002011741460928,0.0002012072464589,-1.34331024834095,0.0002012072464589,0.0002012072464589,-2.13880674933014,-0.94161367581284,0.0002012000507272,2.10948592959312,0.795922188120154,-0.213387164718263,0.0002012072464589,-1.36247341513682,0.336005155157328,-1.52713164191261,0.0002012970132127,0.373382372830355
Bacillus_endophyticus_2102,-1.85799373973112,-0.455159013624766,0.0002012072464589,-0.503143441633807,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-0.751008674509868,0.0320135429253243,0.0002011767695367,0.0002011741460928,0.0002012072464589,-0.0436731691020625,0.0002012072464589,0.0002012072464589,-0.211024452195741,-0.831778051118016,0.0002012000507272,-0.706668311968772,-0.227986501497957,-0.631807360297792,0.0002012072464589,-0.492776321173201,1.08362716824937,-0.517487729597245,0.0002012970132127,-0.466304616953885
Afipia_birgiae_34632,-0.682691234237959,-0.440802907105067,0.0002012072464589,-1.28245971794568,0.0002013079717125,0.0002012270796946,0.000201241036416,0.0002013658823621,0.0002012117288002,-0.773927137263164,0.726552553450074,0.0002011767695367,0.0002011741460928,0.0002012072464589,1.25897853425563,0.0002012072464589,0.0002012072464589,-0.738322783456422,-1.12662840054429,0.0002012000507272,-0.805292720213859,-1.39128355864975,-0.307011637336366,0.0002012072464589,-0.480442808866988,2.59021109731126,-0.414553249883805,0.0002012970132127,-0.214511113192594
