	MicrobeID	NCBI Taxonomy ID	Strain	Species	Genus	Family	Order	Class	Phylum	Kingdom	#genome	unique_name	total_length
316	Lactobacillus_fermentum_ATCC_14931	525325	Limosilactobacillus fermentum ATCC 14931	Limosilactobacillus fermentum	Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	525325	Lactobacillus_fermentum_ATCC_14931	3379233
317	Lactobacillus_fermentum_IFO_3956	334390	Limosilactobacillus fermentum IFO 3956	Limosilactobacillus fermentum	Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	334390	Lactobacillus_fermentum_IFO_3956	3891269
318	Lactobacillus_gasseri_ATCC_33323	324831	Lactobacillus gasseri ATCC 33323 = JCM 1131	Lactobacillus gasseri	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	324831	Lactobacillus_gasseri_ATCC_33323	3589891
319	Lactobacillus_helveticus_DPC_4571	405566	Lactobacillus helveticus DPC 4571	Lactobacillus helveticus	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	405566	Lactobacillus_helveticus_DPC_4571	3868391
320	Lactobacillus_hilgardii_ATCC_8290	1423757	Lentilactobacillus hilgardii DSM 20176 = ATCC 8290	Lentilactobacillus hilgardii	Lentilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	1423757	Lactobacillus_hilgardii_ATCC_8290	4803552
321	Lactobacillus_johnsonii_DPC_6026	909954	Lactobacillus johnsonii DPC 6026	Lactobacillus johnsonii	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	909954	Lactobacillus_johnsonii_DPC_6026	3715153
322	Lactobacillus_johnsonii_NCC_533	257314	Lactobacillus johnsonii NCC 533	Lactobacillus johnsonii	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	257314	Lactobacillus_johnsonii_NCC_533	3773476
323	Lactobacillus_mucosae_LM1	1130798	Limosilactobacillus mucosae LM1	Limosilactobacillus mucosae	Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	1130798	Lactobacillus_mucosae_LM1	4425203
324	Lactobacillus_oris_F0423	944562	Limosilactobacillus oris F0423	Limosilactobacillus oris	Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	944562	Lactobacillus_oris_F0423	4150422
325	Lactobacillus_paracasei_subsp_paracasei_8700_2	537973	Lacticaseibacillus paracasei subsp. paracasei 8700:2	Lacticaseibacillus paracasei	Lacticaseibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	537973	Lactobacillus_paracasei_subsp_paracasei_8700_2	5508728
326	Lactobacillus_paracasei_subsp_paracasei_ATCC_25302	525337	Lacticaseibacillus paracasei subsp. paracasei ATCC 25302 = DSM 5622 = JCM 8130	Lacticaseibacillus paracasei	Lacticaseibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	525337	Lactobacillus_paracasei_subsp_paracasei_ATCC_25302	5386955
327	Lactobacillus_pentosus_KCA1	1136177	Lactiplantibacillus pentosus KCA1	Lactiplantibacillus pentosus	Lactiplantibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	1136177	Lactobacillus_pentosus_KCA1	6347636
328	Lactobacillus_plantarum_JDM1	644042	Lactiplantibacillus plantarum JDM1	Lactiplantibacillus plantarum	Lactiplantibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	644042	Lactobacillus_plantarum_JDM1	5890625
329	Lactobacillus_plantarum_subsp_plantarum_ATCC_14917	525338	Lactiplantibacillus plantarum subsp. plantarum ATCC 14917 = JCM 1149 = CGMCC 1.2437	Lactiplantibacillus plantarum	Lactiplantibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	525338	Lactobacillus_plantarum_subsp_plantarum_ATCC_14917	5870309
330	Lactobacillus_plantarum_WCFS1	220668	Lactiplantibacillus plantarum WCFS1	Lactiplantibacillus plantarum	Lactiplantibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	220668	Lactobacillus_plantarum_WCFS1	6140148
331	Lactobacillus_reuteri_F275_JCM_1112	299033	Limosilactobacillus reuteri F275	Limosilactobacillus reuteri	Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	299033	Lactobacillus_reuteri_F275_JCM_1112	3796274
332	Lactobacillus_reuteri_SD2112_ATCC_55730	491077	Limosilactobacillus reuteri SD2112	Limosilactobacillus reuteri	Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	491077	Lactobacillus_reuteri_SD2112_ATCC_55730	4008193
333	Lactobacillus_rhamnosus_GG_ATCC_53103	568703	Lacticaseibacillus rhamnosus GG	Lacticaseibacillus rhamnosus	Lacticaseibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	568703	Lactobacillus_rhamnosus_GG_ATCC_53103	5558408
334	Lactobacillus_rhamnosus_LMS2_1	525361	Lacticaseibacillus rhamnosus LMS2-1	Lacticaseibacillus rhamnosus	Lacticaseibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	525361	Lactobacillus_rhamnosus_LMS2_1	5762460
335	Lactobacillus_sakei_subsp_sakei_23K	314315	Latilactobacillus sakei subsp. sakei 23K	Latilactobacillus sakei	Latilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	314315	Lactobacillus_sakei_subsp_sakei_23K	3513109
336	Lactobacillus_salivarius_salivarius_UCC118	362948	Ligilactobacillus salivarius UCC118	Ligilactobacillus salivarius	Ligilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	362948	Lactobacillus_salivarius_salivarius_UCC118	3961907
337	Lactococcus_garvieae_ATCC_49156	420889	Lactococcus garvieae ATCC 49156	Lactococcus garvieae	Lactococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	420889	Lactococcus_garvieae_ATCC_49156	3728169
338	Lactococcus_raffinolactis_4877	1215915	Lactococcus raffinolactis 4877	Lactococcus raffinolactis	Lactococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	1215915	Lactococcus_raffinolactis_4877	4365458
339	Laribacter_hongkongensis_HLHK9	557598	Laribacter hongkongensis HLHK9	Laribacter hongkongensis	Laribacter	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	557598	Laribacter_hongkongensis_HLHK9	5896209
340	Leptotrichia_buccalis_C_1013_b	523794	Leptotrichia buccalis C-1013-b	Leptotrichia buccalis	Leptotrichia	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	523794	Leptotrichia_buccalis_C_1013_b	4720719
341	Leuconostoc_argentinum_KCTC_3773	886872	Leuconostoc lactis KCTC 3773	Leuconostoc lactis	Leuconostoc	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	886872	Leuconostoc_argentinum_KCTC_3773	3340497
342	Leuconostoc_gelidum_JB7	1229756	Leuconostoc gelidum JB7	Leuconostoc gelidum	Leuconostoc	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	1229756	Leuconostoc_gelidum_JB7	3669721
343	Listeria_grayi_DSM_20601	525367	Listeria grayi DSM 20601	Listeria grayi	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Bacteria	525367	Listeria_grayi_DSM_20601	4874568
344	Listeria_monocytogenes_4a_L99	565047	Listeria monocytogenes serotype 4a str. L99	Listeria monocytogenes	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Bacteria	565047	Listeria_monocytogenes_4a_L99	5625120
345	Listeria_monocytogenes_4b_F2365	265669	Listeria monocytogenes serotype 4b str. F2365	Listeria monocytogenes	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Bacteria	265669	Listeria_monocytogenes_4b_F2365	5493110
346	Listeria_monocytogenes_Finland_1988	393127	Listeria monocytogenes Finland 1998	Listeria monocytogenes	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Bacteria	393127	Listeria_monocytogenes_Finland_1988	5436164
347	Listeria_monocytogenes_FSL_R2_561	393126	Listeria monocytogenes FSL R2-561	Listeria monocytogenes	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Bacteria	393126	Listeria_monocytogenes_FSL_R2_561	5624400
348	Listeria_monocytogenes_J0161_FSL_R2_499	393130	Listeria monocytogenes J0161	Listeria monocytogenes	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Bacteria	393130	Listeria_monocytogenes_J0161_FSL_R2_499	5684945
349	Listeria_monocytogenes_serotype_7_SLCC_2482	863767	Listeria monocytogenes serotype 7 str. SLCC2482	Listeria monocytogenes	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Bacteria	863767	Listeria_monocytogenes_serotype_7_SLCC_2482	5605231
350	Listeria_monocytogenes_SLCC_2378	879088	Listeria monocytogenes SLCC2378	Listeria monocytogenes	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Bacteria	879088	Listeria_monocytogenes_SLCC_2378	5560495
351	Listeria_monocytogenes_SLCC_2540	879089	Listeria monocytogenes SLCC2540	Listeria monocytogenes	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Bacteria	879089	Listeria_monocytogenes_SLCC_2540	5634088
352	Listeria_monocytogenes_SLCC_7179	879090	Listeria monocytogenes SLCC7179	Listeria monocytogenes	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Bacteria	879090	Listeria_monocytogenes_SLCC_7179	5454293
353	Lysinibacillus_fusiformis_ZB2	1231627	Lysinibacillus fusiformis ZB2	Lysinibacillus fusiformis	Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	1231627	Lysinibacillus_fusiformis_ZB2	8658881
354	Lysinibacillus_sphaericus_C3_41	444177	Lysinibacillus sphaericus C3-41	Lysinibacillus sphaericus	Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	444177	Lysinibacillus_sphaericus_C3_41	8970483
355	Marvinbryantia_formatexigens_I_52_DSM_14469	478749	Marvinbryantia formatexigens DSM 14469	Marvinbryantia formatexigens	Marvinbryantia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	478749	Marvinbryantia_formatexigens_I_52_DSM_14469	8484807
356	Megasphaera_elsdenii_DSM_20460	1064535	Megasphaera elsdenii DSM 20460	Megasphaera elsdenii	Megasphaera	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	1064535	Megasphaera_elsdenii_DSM_20460	4582776
357	Melainabacterium_MEL_A1	1899017	Candidatus Melainabacteria bacterium MEL.A1	Candidatus Melainabacterium	unclassified Candidatus Melainabacteria	unclassified Candidatus Melainabacteria	unclassified Candidatus Melainabacteria	unclassified Candidatus Melainabacteria	Candidatus Melainabacteria	Bacteria	1899017	Melainabacterium_MEL_A1	3505495
358	Methanosphaera_stadtmanae_DSM_3091	339860	Methanosphaera stadtmanae DSM 3091	Methanosphaera stadtmanae	Methanosphaera	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea	339860	Methanosphaera_stadtmanae_DSM_3091	3257064
359	Methylobacterium_mesophilicum_SR1_6_6	908290	Methylobacterium mesophilicum SR1.6/6	Methylobacterium mesophilicum	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	908290	Methylobacterium_mesophilicum_SR1_6_6	11728206
360	Methylobacterium_populi_BJ001	441620	Methylorubrum populi BJ001	Methylorubrum populi	Methylorubrum	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	441620	Methylobacterium_populi_BJ001	11019716
361	Methylobacterium_radiotolerans_JCM_2831	426355	Methylobacterium radiotolerans JCM 2831	Methylobacterium radiotolerans	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	426355	Methylobacterium_radiotolerans_JCM_2831	12902851
362	Methyloversatilis_universalis_FAM5	1000565	Methyloversatilis universalis FAM5	Methyloversatilis universalis	Methyloversatilis	Sterolibacteriaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria	1000565	Methyloversatilis_universalis_FAM5	8237405
363	Micrococcus_luteus_NCTC_2665	465515	Micrococcus luteus NCTC 2665	Micrococcus luteus	Micrococcus	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	465515	Micrococcus_luteus_NCTC_2665	4883588
364	Micromonospora_aurantiaca_ATCC_27029	644283	Micromonospora aurantiaca ATCC 27029	Micromonospora aurantiaca	Micromonospora	Micromonosporaceae	Micromonosporales	Actinomycetia	Actinobacteria	Bacteria	644283	Micromonospora_aurantiaca_ATCC_27029	13549512
365	Mitsuokella_multacida_DSM_20544	500635	Mitsuokella multacida DSM 20544	Mitsuokella multacida	Mitsuokella	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria	500635	Mitsuokella_multacida_DSM_20544	4764749
366	Mobiluncus_curtisii_ATCC_43063	548479	Mobiluncus curtisii ATCC 43063	Mobiluncus curtisii	Mobiluncus	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria	548479	Mobiluncus_curtisii_ATCC_43063	4189369
367	Moraxella_catarrhalis_RH4	749219	Moraxella catarrhalis RH4	Moraxella catarrhalis	Moraxella	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria	Bacteria	749219	Moraxella_catarrhalis_RH4	3624991
368	Morganella_morganii_subsp_morganii_KT	1124991	Morganella morganii subsp. morganii KT	Morganella morganii	Morganella	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	1124991	Morganella_morganii_subsp_morganii_KT	7368054
369	Mycobacterium_avium_subsp_avium_ATCC_25291	553481	Mycobacterium avium subsp. avium ATCC 25291	Mycobacterium avium	Mycobacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	553481	Mycobacterium_avium_subsp_avium_ATCC_25291	9366989
370	Mycobacterium_fortuitum_subsp_fortuitum_DSM_46621	1214102	Mycolicibacterium fortuitum subsp. fortuitum DSM 46621 = ATCC 6841 = JCM 6387	Mycolicibacterium fortuitum	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	1214102	Mycobacterium_fortuitum_subsp_fortuitum_DSM_46621	12155656
371	Neisseria_cinerea_ATCC_14685	546262	Neisseria cinerea ATCC 14685	Neisseria cinerea	Neisseria	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	546262	Neisseria_cinerea_ATCC_14685	3667964
372	Neisseria_elongata_subsp_glycolytica_ATCC_29315	546263	Neisseria elongata subsp. glycolytica ATCC 29315	Neisseria elongata	Neisseria	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	546263	Neisseria_elongata_subsp_glycolytica_ATCC_29315	4331372
373	Neisseria_flavescens_SK114	596320	Neisseria flavescens SK114	Neisseria flavescens	Neisseria	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	596320	Neisseria_flavescens_SK114	4211732
374	Neisseria_mucosa_ATCC_25996	546266	Neisseria mucosa ATCC 25996	Neisseria mucosa	Neisseria	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	546266	Neisseria_mucosa_ATCC_25996	4892876
375	Neisseria_subflava_NJ9703	546268	Neisseria subflava NJ9703	Neisseria subflava	Neisseria	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	546268	Neisseria_subflava_NJ9703	4424270
376	Ochrobactrum_anthropi_ATCC_49188	439375	Brucella anthropi ATCC 49188	Brucella anthropi	Brucella	Brucellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	439375	Ochrobactrum_anthropi_ATCC_49188	9918342
377	Odoribacter_laneus_YIT_12061	742817	Odoribacter laneus YIT 12061	Odoribacter laneus	Odoribacter	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	742817	Odoribacter_laneus_YIT_12061	7232536
378	Odoribacter_splanchnicus_1651_6_DSM_20712	709991	Odoribacter splanchnicus DSM 20712	Odoribacter splanchnicus	Odoribacter	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	709991	Odoribacter_splanchnicus_1651_6_DSM_20712	8289222
379	Olsenella_uli_DSM_7084	633147	Olsenella uli DSM 7084	Olsenella uli	Olsenella	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria	633147	Olsenella_uli_DSM_7084	3983857
380	Oxalobacter_formigenes_HOxBLS	556268	Oxalobacter formigenes HOxBLS	Oxalobacter formigenes	Oxalobacter	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	556268	Oxalobacter_formigenes_HOxBLS	4671786
381	Oxalobacter_formigenes_OXCC13	556269	Oxalobacter formigenes OXCC13	Oxalobacter formigenes	Oxalobacter	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	556269	Oxalobacter_formigenes_OXCC13	4560761
382	Paenibacillus_alvei_DSM_29	1206781	Paenibacillus alvei DSM 29	Paenibacillus alvei	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	1206781	Paenibacillus_alvei_DSM_29	12787313
383	Paenibacillus_barengoltzii_G22	1235795	Paenibacillus barengoltzii G22	Paenibacillus barengoltzii	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	1235795	Paenibacillus_barengoltzii_G22	9119887
384	Paenibacillus_daejeonensis_DSM_15491	1122917	Paenibacillus daejeonensis DSM 15491	Paenibacillus daejeonensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	1122917	Paenibacillus_daejeonensis_DSM_15491	14218519
385	Paenibacillus_lactis_154	743719	Paenibacillus lactis 154	Paenibacillus lactis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	743719	Paenibacillus_lactis_154	12767275
386	Parabacteroides_distasonis_ATCC_8503	435591	Parabacteroides distasonis ATCC 8503	Parabacteroides distasonis	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	435591	Parabacteroides_distasonis_ATCC_8503	9533807
387	Parabacteroides_goldsteinii_dnLKV18	1235789	Parabacteroides goldsteinii dnLKV18	Parabacteroides goldsteinii	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	1235789	Parabacteroides_goldsteinii_dnLKV18	13660346
388	Parabacteroides_merdae_ATCC_43184	411477	Parabacteroides merdae ATCC 43184	Parabacteroides merdae	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	411477	Parabacteroides_merdae_ATCC_43184	8256056
389	Paraprevotella_clara_YIT_11840	762968	Paraprevotella clara YIT 11840	Paraprevotella clara	Paraprevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	762968	Paraprevotella_clara_YIT_11840	8169654
390	Paraprevotella_xylaniphila_YIT_11841	762982	Paraprevotella xylaniphila YIT 11841	Paraprevotella xylaniphila	Paraprevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	762982	Paraprevotella_xylaniphila_YIT_11841	7735834
391	Parvimonas_micra_ATCC_33270	411465	Parvimonas micra ATCC 33270	Parvimonas micra	Parvimonas	Peptoniphilaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria	411465	Parvimonas_micra_ATCC_33270	3204484
392	Pediococcus_acidilactici_DSM_20284	862514	Pediococcus acidilactici DSM 20284	Pediococcus acidilactici	Pediococcus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	862514	Pediococcus_acidilactici_DSM_20284	3634383
393	Pediococcus_pentosaceus_ATCC_25745	278197	Pediococcus pentosaceus ATCC 25745	Pediococcus pentosaceus	Pediococcus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	278197	Pediococcus_pentosaceus_ATCC_25745	3534482
394	Peptoniphilus_lacrimalis_DSM_7455	1122949	Peptoniphilus lacrimalis DSM 7455	Peptoniphilus lacrimalis	Peptoniphilus	Peptoniphilaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria	1122949	Peptoniphilus_lacrimalis_DSM_7455	3615684
395	Porphyromonas_asaccharolytica_DSM_20707	879243	Porphyromonas asaccharolytica DSM 20707	Porphyromonas asaccharolytica	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	879243	Porphyromonas_asaccharolytica_DSM_20707	4194354
396	Porphyromonas_endodontalis_ATCC_35406	553175	Porphyromonas endodontalis ATCC 35406	Porphyromonas endodontalis	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	553175	Porphyromonas_endodontalis_ATCC_35406	4003645
397	Porphyromonas_gingivalis_W83	242619	Porphyromonas gingivalis W83	Porphyromonas gingivalis	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	242619	Porphyromonas_gingivalis_W83	4361420
398	Porphyromonas_somerae_DSM_23386	1122975	Porphyromonas somerae DSM 23386	Porphyromonas somerae	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	1122975	Porphyromonas_somerae_DSM_23386	4512070
399	Porphyromonas_uenonis_60_3	596327	Porphyromonas uenonis 60-3	Porphyromonas uenonis	Porphyromonas	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	596327	Porphyromonas_uenonis_60_3	4164568
400	Prevotella_bivia_DSM_20514	868129	Prevotella bivia DSM 20514	Prevotella bivia	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	868129	Prevotella_bivia_DSM_20514	4806122
401	Prevotella_buccae_ATCC_33574	873513	Prevotella buccae ATCC 33574	Prevotella buccae	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	873513	Prevotella_buccae_ATCC_33574	6257405
402	Prevotella_copri_CB7_DSM_18205	537011	Prevotella copri DSM 18205	Prevotella copri	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	537011	Prevotella_copri_CB7_DSM_18205	9687506
403	Prevotella_denticola_F0289	767031	Prevotella denticola F0289	Prevotella denticola	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	767031	Prevotella_denticola_F0289	5547991
404	Prevotella_disiens_FB035_09AN	866771	Prevotella disiens FB035-09AN	Prevotella disiens	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	866771	Prevotella_disiens_FB035_09AN	5669643
405	Prevotella_intermedia_17	246198	Prevotella intermedia 17	Prevotella intermedia	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	246198	Prevotella_intermedia_17	5104330
406	Prevotella_melaninogenica_ATCC_25845	553174	Prevotella melaninogenica ATCC 25845	Prevotella melaninogenica	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	553174	Prevotella_melaninogenica_ATCC_25845	5856570
407	Prevotella_oralis_ATCC_33269	873533	Prevotella oralis ATCC 33269	Prevotella oralis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	873533	Prevotella_oralis_ATCC_33269	5484166
408	Prevotella_ruminicola_23	264731	Prevotella ruminicola 23	Prevotella ruminicola	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	264731	Prevotella_ruminicola_23	7010396
409	Prevotella_timonensis_CRIS_5C_B1	679189	Prevotella timonensis CRIS 5C-B1	Prevotella timonensis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	679189	Prevotella_timonensis_CRIS_5C_B1	5260819
410	Propionibacterium_acidipropionici_ATCC_4875	1171373	Acidipropionibacterium acidipropionici ATCC 4875	Acidipropionibacterium acidipropionici	Acidipropionibacterium	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	1171373	Propionibacterium_acidipropionici_ATCC_4875	7139647
411	Propionibacterium_acnes_KPA171202	267747	Cutibacterium acnes KPA171202	Cutibacterium acnes	Cutibacterium	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	267747	Propionibacterium_acnes_KPA171202	4992902
412	Propionibacterium_avidum_44067	1170318	Cutibacterium avidum 44067	Cutibacterium avidum	Cutibacterium	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	1170318	Propionibacterium_avidum_44067	4991109
413	Propionibacterium_propionicum_F0230a	767029	Arachnia propionica F0230a	Arachnia propionica	Arachnia	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	767029	Propionibacterium_propionicum_F0230a	6663731
414	Providencia_rettgeri_DSM_1131	521000	Providencia rettgeri DSM 1131	Providencia rettgeri	Providencia	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	521000	Providencia_rettgeri_DSM_1131	8597993
415	Providencia_rustigianii_DSM_4541	500637	Providencia rustigianii DSM 4541	Providencia rustigianii	Providencia	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	500637	Providencia_rustigianii_DSM_4541	10596197
416	Providencia_stuartii_ATCC_25827	471874	Providencia stuartii ATCC 25827	Providencia stuartii	Providencia	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	471874	Providencia_stuartii_ATCC_25827	8352489
417	Pseudoflavonifractor_capillosus_strain_ATCC_29799	411467	Pseudoflavonifractor capillosus ATCC 29799	Pseudoflavonifractor capillosus	Pseudoflavonifractor	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	411467	Pseudoflavonifractor_capillosus_strain_ATCC_29799	7752039
418	Pseudomonas_aeruginosa_NCGM2_S1	1089456	Pseudomonas aeruginosa NCGM2.S1	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	1089456	Pseudomonas_aeruginosa_NCGM2_S1	12785997
419	Pseudomonas_alcaliphila_34	1248438	Pseudomonas alcaliphila 34	Pseudomonas alcaliphila	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	1248438	Pseudomonas_alcaliphila_34	10488482
420	Pseudoramibacter_alactolyticus_ATCC_23263	887929	Pseudoramibacter alactolyticus ATCC 23263	Pseudoramibacter alactolyticus	Pseudoramibacter	Eubacteriaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	887929	Pseudoramibacter_alactolyticus_ATCC_23263	4611115
421	Pyramidobacter_piscolens_W5455	352165	Pyramidobacter piscolens W5455	Pyramidobacter piscolens	Pyramidobacter	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria	352165	Pyramidobacter_piscolens_W5455	4912397
